Month,Year,Rainfall_x,WPI_x,WPI_y,Rainfall_y,Rainfall_Deviation,Flood_Flag,Crop,Rainfall ,Rainfall
7,2015,242.4,156.1,161.9,40.9,-206.46944444444443,False,Ragi,205.2,194.1
7,2015,242.4,156.1,161.9,111.7,-135.66944444444442,False,Ragi,205.2,194.1
7,2015,242.4,156.1,161.9,408.6,161.23055555555558,False,Ragi,205.2,194.1
7,2015,242.4,156.1,161.9,257.4,10.030555555555535,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,478.0,230.6305555555556,True,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,537.7,290.33055555555563,True,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,593.8,346.43055555555554,True,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,312.0,64.63055555555556,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,660.6,413.2305555555556,True,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,262.9,15.530555555555535,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,264.0,16.63055555555556,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,226.3,-21.06944444444443,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,278.3,30.93055555555557,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,173.8,-73.56944444444443,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,139.1,-108.26944444444445,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,271.8,24.43055555555557,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,102.0,-145.36944444444444,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,101.6,-145.76944444444445,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,195.8,-51.56944444444443,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,127.5,-119.86944444444444,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,60.5,-186.86944444444444,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,141.5,-105.86944444444444,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,263.9,16.530555555555537,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,264.1,16.730555555555583,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,35.2,-212.1694444444444,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,12.8,-234.56944444444443,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,367.3,119.93055555555556,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,66.9,-180.46944444444443,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,111.6,-135.76944444444445,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,273.0,25.63055555555556,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,286.7,39.33055555555555,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,184.2,-63.16944444444445,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,158.4,-88.96944444444443,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,113.9,-133.46944444444443,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,81.1,-166.26944444444445,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,485.7,238.33055555555555,True,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,78.8,-168.56944444444446,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,131.8,-115.56944444444444,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,251.6,4.230555555555554,False,Ragi,205.2,194.1
8,2015,205.2,159.1,160.1,146.7,-100.66944444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,514.6,267.2305555555556,True,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,342.1,94.73055555555558,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,280.4,33.03055555555554,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,316.1,68.73055555555558,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,336.2,88.83055555555555,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,156.6,-90.76944444444445,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,232.0,-15.36944444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,79.7,-167.66944444444442,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,97.4,-149.96944444444443,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,21.3,-226.06944444444443,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,26.4,-220.96944444444443,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,51.5,-195.86944444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,34.1,-213.26944444444445,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,103.4,-143.96944444444443,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,64.7,-182.6694444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,134.1,-113.26944444444445,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,35.7,-211.6694444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,19.6,-227.76944444444445,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,52.6,-194.76944444444445,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,67.0,-180.36944444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,96.9,-150.46944444444443,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,99.0,-148.36944444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,242.4,-4.969444444444434,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,135.5,-111.86944444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,154.3,-93.06944444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,150.5,-96.86944444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,217.0,-30.36944444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,169.7,-77.66944444444445,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,158.0,-89.36944444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,146.7,-100.66944444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,98.1,-149.26944444444445,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,227.9,-19.469444444444434,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,140.2,-107.16944444444444,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,147.4,-99.96944444444443,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,294.4,47.03055555555554,False,Ragi,205.2,194.1
9,2015,131.8,161.5,167.2,157.5,-89.86944444444444,False,Ragi,205.2,194.1
10,2015,42.9,159.5,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
11,2015,39.4,157.0,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
12,2015,15.0,158.1,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
1,2016,19.3,164.3,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
2,2016,22.8,166.9,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
3,2016,27.6,167.3,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
4,2016,37.4,174.1,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
5,2016,62.6,177.0,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,429.4,182.0305555555556,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,372.8,125.43055555555556,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,365.3,117.93055555555556,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,312.1,64.73055555555558,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,522.7,275.33055555555563,True,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,172.7,-74.66944444444445,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,164.2,-83.16944444444445,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,122.9,-124.46944444444443,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,127.9,-119.46944444444443,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,77.2,-170.16944444444442,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,64.9,-182.46944444444443,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,174.4,-72.96944444444443,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,36.6,-210.76944444444445,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,54.7,-192.6694444444444,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,84.7,-162.66944444444442,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,62.8,-184.56944444444449,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,33.2,-214.1694444444444,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,61.6,-185.76944444444445,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,111.1,-136.26944444444445,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,99.2,-148.16944444444442,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,31.7,-215.66944444444445,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,31.2,-216.16944444444445,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,798.5,551.1305555555556,True,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,100.7,-146.66944444444442,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,167.8,-79.56944444444443,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,165.5,-81.86944444444444,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,170.7,-76.66944444444445,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,192.5,-54.86944444444444,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,190.1,-57.269444444444446,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,128.7,-118.66944444444444,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,59.8,-187.56944444444449,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,963.1,715.7305555555556,True,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,136.8,-110.56944444444444,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,172.2,-75.16944444444445,False,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,595.7,348.33055555555563,True,Ragi,205.2,194.1
6,2016,168.3,169.3,251.0,321.1,73.73055555555558,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,301.2,53.83055555555555,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,614.2,366.8305555555556,True,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,496.5,249.1305555555556,True,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,331.8,84.43055555555557,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,681.8,434.43055555555554,True,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,334.7,87.33055555555555,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,280.3,32.93055555555557,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,301.0,53.63055555555556,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,352.5,105.13055555555556,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,343.2,95.83055555555556,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,348.2,100.83055555555556,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,508.4,261.0305555555556,True,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,159.5,-87.86944444444444,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,157.1,-90.26944444444445,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,194.7,-52.66944444444445,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,192.4,-54.969444444444434,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,80.0,-167.36944444444444,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,324.3,76.93055555555557,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,432.9,185.5305555555556,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,554.0,306.6305555555556,True,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,255.4,8.030555555555566,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,110.0,-137.36944444444444,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,1324.0,1076.6305555555557,True,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,319.6,72.23055555555558,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,283.5,36.13055555555556,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,490.3,242.9305555555556,True,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,363.1,115.73055555555558,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,133.0,-114.36944444444444,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,224.3,-23.06944444444443,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,131.0,-116.36944444444444,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,85.6,-161.76944444444445,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,763.1,515.7305555555556,True,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,162.6,-84.76944444444445,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,196.5,-50.86944444444444,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,441.5,194.1305555555556,False,Ragi,205.2,194.1
7,2016,289.1,169.3,242.9,262.6,15.230555555555584,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,227.7,-19.66944444444445,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,146.1,-101.26944444444445,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,187.2,-60.16944444444445,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,328.2,80.83055555555555,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,208.6,-38.769444444444446,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,416.7,169.33055555555555,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,320.8,73.43055555555557,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,395.6,148.23055555555558,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,144.0,-103.36944444444444,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,242.9,-4.469444444444434,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,193.4,-53.969444444444434,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,308.5,61.13055555555556,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,132.5,-114.86944444444444,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,147.0,-100.36944444444444,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,236.8,-10.569444444444429,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,181.0,-66.36944444444444,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,191.9,-55.469444444444434,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,378.6,131.23055555555558,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,394.8,147.43055555555557,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,463.6,216.2305555555556,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,303.5,56.13055555555556,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,216.0,-31.36944444444444,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,820.0,572.6305555555556,True,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,232.7,-14.669444444444451,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,88.6,-158.76944444444445,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,161.8,-85.56944444444443,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,347.7,100.33055555555556,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,125.2,-122.16944444444444,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,140.8,-106.56944444444444,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,41.5,-205.86944444444444,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,54.6,-192.76944444444445,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,471.3,223.9305555555556,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,70.0,-177.36944444444444,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,85.9,-161.46944444444443,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,231.0,-16.36944444444444,False,Ragi,205.2,194.1
8,2016,256.3,167.1,196.8,86.2,-161.16944444444442,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,604.3,356.93055555555554,True,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,534.8,287.43055555555554,True,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,272.6,25.230555555555583,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,315.2,67.83055555555555,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,474.7,227.33055555555555,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,233.7,-13.669444444444451,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,266.2,18.83055555555555,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,287.5,40.13055555555556,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,348.7,101.33055555555556,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,152.9,-94.46944444444443,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,46.6,-200.76944444444445,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,111.4,-135.96944444444443,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,15.4,-231.96944444444443,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,17.0,-230.36944444444444,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,52.5,-194.86944444444444,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,44.9,-202.46944444444443,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,11.0,-236.36944444444444,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,37.9,-209.46944444444443,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,100.8,-146.56944444444446,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,140.7,-106.66944444444444,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,105.0,-142.36944444444444,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,59.6,-187.76944444444445,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,598.9,351.5305555555556,True,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,171.9,-75.46944444444443,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,329.7,82.33055555555555,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,227.8,-19.56944444444443,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,306.8,59.43055555555557,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,226.6,-20.76944444444445,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,352.5,105.13055555555556,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,90.8,-156.56944444444446,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,46.1,-201.26944444444445,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,225.9,-21.469444444444434,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,155.0,-92.36944444444444,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,62.8,-184.56944444444449,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,84.1,-163.26944444444445,False,Ragi,205.2,194.1
9,2016,171.9,167.3,194.0,75.6,-171.76944444444445,False,Ragi,205.2,194.1
10,2016,76.1,178.1,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
11,2016,29.7,209.0,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
12,2016,14.9,228.6,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
1,2017,19.0,242.6,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
2,2017,22.6,242.9,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
3,2017,27.8,258.0,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
4,2017,37.9,252.8,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
5,2017,62.4,245.0,158.89999999999998,194.1,-53.269444444444446,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,349.1,101.73055555555558,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,366.0,118.63055555555556,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,490.8,243.4305555555556,True,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,486.1,238.7305555555556,True,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,376.0,128.63055555555556,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,193.7,-53.66944444444445,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,209.5,-37.86944444444444,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,116.0,-131.36944444444444,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,87.9,-159.46944444444443,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,52.0,-195.36944444444444,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,88.0,-159.36944444444444,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,175.6,-71.76944444444445,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,121.9,-125.46944444444443,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,115.6,-131.76944444444445,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,126.5,-120.86944444444444,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,158.3,-89.06944444444443,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,81.9,-165.46944444444443,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,89.8,-157.56944444444446,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,120.0,-127.36944444444444,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,118.7,-128.66944444444442,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,137.2,-110.16944444444444,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,81.8,-165.56944444444446,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,838.0,590.6305555555556,True,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,189.2,-58.16944444444445,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,190.7,-56.66944444444445,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,147.8,-99.56944444444444,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,192.7,-54.66944444444445,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,150.8,-96.56944444444444,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,197.2,-50.16944444444445,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,88.9,-158.46944444444443,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,46.5,-200.86944444444444,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,831.4,584.0305555555556,True,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,131.3,-116.06944444444444,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,107.6,-139.76944444444445,False,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,579.8,332.43055555555554,True,Ragi,205.2,194.1
6,2017,168.1,237.5,163.3,521.9,274.5305555555556,True,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,389.4,142.03055555555554,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,442.2,194.83055555555555,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,428.4,181.0305555555556,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,427.8,180.4305555555556,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,469.4,222.0305555555556,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,489.3,241.9305555555556,True,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,349.7,102.33055555555556,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,492.1,244.7305555555556,True,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,366.4,119.03055555555554,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,337.4,90.03055555555554,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,186.4,-60.969444444444434,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,460.9,213.5305555555556,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,69.2,-178.16944444444442,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,95.9,-151.46944444444443,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,217.7,-29.66944444444445,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,180.0,-67.36944444444444,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,219.7,-27.66944444444445,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,285.0,37.63055555555556,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,292.8,45.43055555555557,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,355.0,107.63055555555556,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,612.7,365.3305555555556,True,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,368.6,121.23055555555558,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,1098.0,850.6305555555556,True,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,280.9,33.53055555555554,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,83.0,-164.36944444444444,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,252.2,4.830555555555549,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,379.2,131.83055555555555,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,156.0,-91.36944444444444,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,139.6,-107.76944444444445,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,52.2,-195.1694444444444,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,40.4,-206.96944444444443,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,820.1,572.7305555555556,True,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,76.8,-170.56944444444446,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,125.9,-121.46944444444443,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,378.5,131.13055555555556,False,Ragi,205.2,194.1
7,2017,289.3,247.0,158.1,164.2,-83.16944444444445,False,Ragi,205.2,194.1
8,2017,256.2,261.9,154.6,414.8,167.43055555555557,False,Ragi,205.2,194.1
8,2017,256.2,261.9,154.6,456.6,209.2305555555556,False,Ragi,205.2,194.1
